School,StateRank,Name,RivalsRanking,NationalRank,Height,Weight,FortyTime,Location,Stars,Year,Position,HighSchool,ImgURL,PostionRank
Kansas St.,Unranked,Brandon Mickens,5.4,Unranked,"6'4""",195,0.00,"League City, TX",Unevaluated,2011,LB,Clear Springs,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/BRANDON-MICKENS_0521_150.JPG"">",Unranked
Kansas St.,91,Mike Moore,5.6,Unranked,"6'1""",213,0.00,"Dallas, TX",Unevaluated,2011,LB,Skyline,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/MIKE-MOORE3_150_10_25.JPG"">",65
Kansas St.,Unranked,Angelo Pease,5.6,Unranked,"5'11""",212,0.00,"Hutchinson, KS",Unevaluated,2011,ATH,Hutchinson C.C.,,Unranked
Kansas St.,18,Daniel Sams,5.7,Unranked,"6'2""",210,4.33,"Slidell, LA",Unevaluated,2011,ATH,Salmen,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/DANIELSAMS3N102150.JPG"">",30
Kansas St.,83,Ian Seau,5.6,Unranked,"6'4""",240,4.65,"Carlsbad, CA",Unevaluated,2011,DE,La Costa Canyon,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/IANSEAU9_11150.JPG"">",57
Kansas St.,Unranked,Shaun Simon,5.6,Unranked,"6'2""",315,5.20,"Hutchinson, KS",Unevaluated,2011,OL,Hutchinson C.C.,,Unranked
Kansas St.,Unranked,Boston Stiverson,5.4,Unranked,"6'3""",287,5.88,"Andover, KS",Unevaluated,2011,OL,Andover Central,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/BOSTONSTIVERSONLARGE_0525_150.JPG"">",Unranked
Kansas St.,Unranked,Bo Tillman,5.6,Unranked,"6'6""",275,0.00,"Wesson, MS",Unevaluated,2011,DT,Copiah-Lincoln C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/BOTILLMAN11F420_150.JPG"">",Unranked
Kansas St.,Unranked,Justin Tuggle,5.6,Unranked,"6'3""",228,4.64,"Brenham, TX",Unevaluated,2011,QB,Blinn C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JUSTIN-TUGGLE_150_10_25.JPG"">",Unranked
Kansas St.,4,Cody Whitehair,5.6,Unranked,"6'5""",300,5.18,"Abilene, KS",Unevaluated,2011,OL,Abilene,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/CODYWHITEHAIR9_4150.JPG"">",70
Kansas St.,Unranked,Meshak Williams,5.7,Unranked,"6'3""",231,0.00,"Hutchinson, KS",Unevaluated,2011,DE,Hutchinson C.C.,,Unranked
Kansas St.,Unranked,Dillon Wilson,5.4,Unranked,"6'0""",197,0.00,"Midlothian, TX",Unevaluated,2011,K,Midlothian,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/DILLONWILSON1_150_11_25.JPG"">",Unranked
UNLV,Unranked,Kyle Anderson,5.4,Unranked,"6'2""",230,4.65,"Las Vegas, NV",Unevaluated,2010,LB,Silverado,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/KYLEANDERSON4_7150.JPG"">",Unranked
UNLV,Unranked,Taylor Barnhill,5.5,Unranked,"6'4""",212,4.68,"Justin, TX",Unevaluated,2010,QB,Northwest,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/TAYLORBARNHILL4_6150.JPG"">",Unranked
UNLV,8,Ian Bobak,5.5,Unranked,"6'4""",245,4.73,"Las Vegas, NV",Unevaluated,2010,DE,Bishop Gorman,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/IANBOBAK4_7150.JPG"">",Unranked
UNLV,Unranked,Dionza Bradford,5.6,Unranked,"6'0""",190,0.00,"Phelan, CA",Unevaluated,2010,RB,Serrano,,70
UNLV,Unranked,Perry Cooper,5.2,Unranked,"6'3""",215,4.65,"The Woodlands, TX",Unevaluated,2010,LB,The Woodlands,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/PERRYCOOPER12_4150.JPG"">",Unranked
UNLV,Unranked,Tim Cornett,5.5,Unranked,"6'1""",190,0.00,"Galena Park, TX",Unevaluated,2010,RB,North Shore,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/TIMCORNETT10_23150.JPG"">",Unranked
UNLV,Unranked,Kurt Davis,5.6,Unranked,"6'6""",200,4.55,"Compton, CA",Unevaluated,2010,WR,Centennial,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/KURTDAVIS11_19150.JPG"">",93
UNLV,Unranked,Tyler Gaston,5.2,Unranked,"6'3""",260,5.58,"North Las Vegas, NV",Unevaluated,2010,DT,Rancho,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/TYLERGASTON4_3150.JPG"">",Unranked
UNLV,Unranked,Tajh Hasson,5.4,Unranked,"6'1""",180,4.50,"Los Angeles, CA",Unevaluated,2010,DB,Cathedral,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/TAJHHASSON7_15150.JPG"">",Unranked
UNLV,Unranked,Cameron Jefferson,5.3,Unranked,"6'7""",250,0.00,"Las Vegas, NV",Unevaluated,2010,OL,Desert Oasis,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/CAMERONJEFFERSON4_7150.JPG"">",Unranked
UNLV,Unranked,Nolan Kohorst,5.3,Unranked,"6'0""",165,0.00,"Henderson, NV",Unevaluated,2010,K,Green Valley,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/NOLANKOHORST2_2150.JPG"">",21
UNLV,Unranked,Alex Novosel,5.2,Unranked,"6'7""",265,0.00,"Littleton, CO",Unevaluated,2010,OL,Chatfield,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/ALEXNOVOSEL5_21150.JPG"">",Unranked
UNLV,Unranked,Kjelby Oiland,5.3,Unranked,"6'4""",270,0.00,"Spokane, WA",Unevaluated,2010,DT,Ferris,,Unranked
UNLV,Unranked,Kenneth Penny,5.2,Unranked,"6'0""",170,4.40,"Lancaster, TX",Unevaluated,2010,ATH,Lancaster,,Unranked
UNLV,Unranked,Brian Roth,5.2,Unranked,"6'5""",290,0.00,"Lake Forest, CA",Unevaluated,2010,OL,El Toro,,Unranked
UNLV,Unranked,Jordan Sparkman,5.1,Unranked,"6'6""",240,0.00,"San Diego, CA",Unevaluated,2010,TE,Point Loma,,Unranked
UNLV,Unranked,Taylor Spencer,5.4,Unranked,"6'1""",189,4.61,"Las Vegas, NV",Unevaluated,2010,WR,Bishop Gorman,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/TAYLORSPENCER4_22150.JPG"">",Unranked
UNLV,Unranked,Desmond Tautofi,5.4,Unranked,"6'4""",275,0.00,"Las Vegas, NV",Unevaluated,2010,DE,Calvary Chapel Chrstn,,Unranked
UNLV,Unranked,Eric Tuiloma,5.3,Unranked,"5'11""",185,4.64,"Las Vegas, NV",Unevaluated,2010,DB,Desert Pines,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/ERICTUILOMA4_3150.JPG"">",Unranked
UNLV,Unranked,Anthony Vidal,5.5,Unranked,"6'5""",250,4.75,"Costa Mesa, CA",Unevaluated,2010,TE,Orange Coast C.C.,,Unranked
Nevada,Unranked,Luke Arciniega,5.3,Unranked,"6'3""",210,0.00,"Sparks, NV",Unevaluated,2010,LB,Spanish Springs,,Unranked
Nevada,Unranked,Necho Beard,5.3,Unranked,"6'0""",186,4.50,"Moreno Valley, CA",Unevaluated,2010,WR,Rancho Verde,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/NECHOBEARD11_12150.JPG"">",Unranked
Nevada,Unranked,Bubba Boudreaux,5.4,Unranked,"6'0""",195,4.45,"San Marcos, CA",Unevaluated,2010,DB,Palomar C.C.,,Unranked
Nevada,Unranked,DeAndre Boughton,5.4,Unranked,"6'2""",215,4.50,"Fresno, CA",Unevaluated,2010,LB,Fresno City C.C.,,Unranked
Nevada,Unranked,Aaron Bradley,5.2,Unranked,"6'1""",180,0.00,"Cerritos, CA",Unevaluated,2010,WR,Gahr,,Unranked
Nevada,Unranked,Aaron Brown,5.5,Unranked,"6'1""",185,4.50,"Corona, CA",Unevaluated,2010,DB,Eleanor Roosevelt,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/AARONBROWN11_12150.JPG"">",Unranked
Nevada,Unranked,Lemar Durant,5.4,Unranked,"6'2""",210,4.47,"Coquitlam, British Columbia",Unevaluated,2010,WR,Centennial,,Unranked
Nevada,Unranked,Willie Faataualofa,5.2,Unranked,"6'3""",292,0.00,"Stockton, CA",Unevaluated,2010,DT,Delta,,Unranked
Nevada,Unranked,Dean Faddis,5.5,Unranked,"6'1""",190,0.00,"San Marcos, CA",Unevaluated,2010,DB,Palomar C.C.,,Unranked
Nevada,Unranked,Cody Fajardo,5.5,Unranked,"6'2""",195,4.70,"Anaheim, CA",Unevaluated,2010,QB,Servite,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/CODYFAJARDO6_13150.JPG"">",35
Nevada,Unranked,Evan Favors,5.2,Unranked,"6'0""",175,0.00,"Elk Grove, CA",Unevaluated,2010,DB,Monterey Trail,,Unranked
Nevada,Unranked,Matthew Galas,5.5,Unranked,"6'1""",265,0.00,"Modesto, CA",Unevaluated,2010,OL,Central Catholic,,Unranked
Nevada,99,Charles Garrett,5.6,Unranked,"6'0""",195,4.50,"Los Angeles, CA",Unevaluated,2010,DB,Dorsey,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/CHARLESGARRETT2_24150.JPG"">",62
Nevada,Unranked,Taylor George,5.4,Unranked,"6'4""",245,0.00,"Visalia, CA",Unevaluated,2010,DE,Redwood,,Unranked
Nevada,Unranked,Jeremiah Green,5.2,Unranked,"6'2""",227,0.00,"Visalia, CA",Unevaluated,2010,TE,College of the Sequoias,,Unranked
Nevada,Unranked,Jordan Hanson,5.3,Unranked,"6'2""",265,0.00,"Los Angeles, CA",Unevaluated,2010,DT,Loyola,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JORDONHANSON6_12150.JPG"">",Unranked
Nevada,Unranked,Brock Hekking,5.2,Unranked,"6'2""",223,5.00,"Vacaville, CA",Unevaluated,2010,DE,Vacaville,,Unranked
Nevada,Unranked,Jared Jackson,5.5,Unranked,"6'6""",245,4.70,"Chula Vista, CA",Unevaluated,2010,DE,Southwestern C.C.,,Unranked
Nevada,Unranked,Rashard Matthews,5.4,Unranked,"6'1""",205,0.00,"Bakersfield, CA",Unevaluated,2010,WR,Bakersfield C.C.,,Unranked
Nevada,Unranked,Mike Mitchell,5.2,Unranked,"6'4""",275,0.00,"Encino, CA",Unevaluated,2010,OL,Crespi,,Unranked
Nevada,Unranked,Jordan Mudge,5.4,Unranked,"6'4""",315,0.00,"Bakersfield, CA",Unevaluated,2010,OL,Bakersfield C.C.,,Unranked
Nevada,Unranked,Kyle Papendorf,5.2,Unranked,"6'4""",265,0.00,"Clovis, CA",Unevaluated,2010,OL,Buchanan,,Unranked
Nevada,Unranked,Avery Poates,5.5,Unranked,"6'4""",305,5.20,"Moreno Valley, CA",Unevaluated,2010,OL,Rancho Verde,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/AVERYPOATES4_21150.JPG"">",Unranked
Nevada,Unranked,DeAndre Roberts,5.2,Unranked,"6'4""",285,0.00,"Sylmar, CA",Unevaluated,2010,DT,Sylmar,,Unranked
Nevada,5,Kyle Roberts,5.6,Unranked,"6'6""",265,5.27,"Sparks, NV",Unevaluated,2010,OL,Reed,,Unranked
Nevada,Unranked,Devon Rosa,5.6,Unranked,"6'5""",265,0.00,"Glendale, CA",Unevaluated,2010,DE,Glendale C.C.,,Unranked
Nevada,Unranked,Connor Talbott,5.2,Unranked,"6'3""",245,0.00,"Reno, NV",Unevaluated,2010,OL,Bishop Manogue,,Unranked
Nevada,Unranked,Sebastian Tretola,5.4,Unranked,"6'5""",280,0.00,"San Bernadino, CA",Unevaluated,2010,OL,Cajon,,Unranked
Louisiana Tech,47,Seth Ancar,5.5,Unranked,"6'0""",198,4.59,"Port Sulphur, LA",Unevaluated,2010,LB,South Plaquemines,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/SETHANCAR3_19150.JPG"">",Unranked
Louisiana Tech,21,Taylor Burch,5.6,Unranked,"6'2""",205,0.00,"Monroe, LA",Unevaluated,2010,QB,Neville,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/TAYLORBURCH7_29150.JPG"">",33
Louisiana Tech,Unranked,Antonio Burton,5.5,Unranked,"5'9""",190,0.00,"Denton, TX",Unevaluated,2010,DB,Guyer,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/ANTONIOBURTON7_14150.JPG"">",Unranked
Louisiana Tech,Unranked,Noah Cheshier,5.2,Unranked,"6'2""",262,0.00,"Wylie, TX",Unevaluated,2010,TE,Wylie,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/NOAHCHESHIER6_12150.JPG"">",Unranked
Louisiana Tech,Unranked,Carey Fortson,5.6,Unranked,"5'11""",168,4.40,"Longview, TX",Unevaluated,2010,WR,Longview,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/CAREYFORSTON1_8150.JPG"">",Unranked
Louisiana Tech,Unranked,Anthony Garner,5.2,Unranked,"5'11""",231,4.60,"Dallas, TX",Unevaluated,2010,LB,South Oak Cliff,,Unranked
Louisiana Tech,Unranked,Justin Goodman,5.6,Unranked,"5'10""",192,4.52,"Brenham, TX",Unevaluated,2010,DB,Blinn C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JUSTINGOODMAN8_13150.JPG"">",Unranked
Louisiana Tech,Unranked,Tarik Hakmi,0.0,Unranked,"6'3""",230,0.00,"Los Altos Hills, CA",Unevaluated,2010,QB,Foothill C.C.,,Unranked
Louisiana Tech,Unranked,Kendall Hayes,5.5,Unranked,"5'10""",180,4.40,"Lancaster, TX",Unevaluated,2010,ATH,Lancaster,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/HAYESKENDALL150_041808.JPG"">",Unranked
Louisiana Tech,Unranked,Ray Holley,0.0,Unranked,"5'9""",190,4.50,"Costa Mesa, CA",Unevaluated,2010,RB,Orange Coast C.C.,,Unranked
Louisiana Tech,Unranked,Jamel Johnson,0.0,Unranked,"6'0""",190,0.00,"Fort Scott, KS",Unevaluated,2010,DB,Fort Scott C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JAMELJOHNSON8_18150.JPG"">",Unranked
Louisiana Tech,Unranked,Kevin Kisseberth,5.6,Unranked,"6'3""",220,4.60,"Klein, TX",Unevaluated,2010,LB,Klein,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/KEVINKISSEBERTH2_25150.JPG"">",54
Louisiana Tech,Unranked,Connor Nichols,5.3,Unranked,"6'3""",195,4.40,"Bossier City, LA",Unevaluated,2010,DB,Airline,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/CONNORNICHOLS9_9150.JPG"">",Unranked
Louisiana Tech,Unranked,Michael Schrang,5.4,Unranked,"6'2""",190,4.50,"Kingwood, TX",Unevaluated,2010,DB,Kingwood,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/MICHAELSCHRANG6_4150.JPG"">",Unranked
Louisiana Tech,Unranked,Gerard Shillow,5.4,Unranked,"6'2""",240,0.00,"Round Rock, TX",Unevaluated,2010,TE,Stony Point,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/GERARDSHILLOW09AC150.JPG"">",Unranked
Louisiana Tech,Unranked,Carter Street,5.5,Unranked,"6'4""",247,0.00,"Pilot Point, TX",Unevaluated,2010,DE,Pilot Point Selz,,Unranked
Louisiana Tech,Unranked,Aljoshua Tillman,5.4,Unranked,"6'4""",260,0.00,"Wesson, MS",Unevaluated,2010,DE,Copiah-Lincoln C.C.,,Unranked
Louisiana Tech,Unranked,Charcandrick West,5.3,Unranked,"5'9""",195,4.35,"Springhill, LA",Unevaluated,2010,RB,Springhill,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/CHARCANDRICKWEST6_13150.JPG"">",Unranked
Louisiana Tech,Unranked,Ryan Williams,5.5,Unranked,"6'0""",180,0.00,"Wesson, MS",Unevaluated,2010,DB,Copiah-Lincoln C.C.,,Unranked
Louisiana Tech,Unranked,Ryan Zeller,5.4,Unranked,"6'5""",310,0.00,"Baton Rouge, LA",Unevaluated,2010,OL,St. Michael,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/RYANZELLER4_15150.JPG"">",Unranked
Arkansas St.,Unranked,Raheim Alford,5.4,Unranked,"5'10""",185,4.40,"Warren, AR",Unevaluated,2010,WR,Warren,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/RAHEIMALFORD12_11150.JPG"">",Unranked
Arkansas St.,Unranked,Blake Chavis,5.5,Unranked,"6'6""",235,4.90,"Corsicana, TX",Unevaluated,2010,DE,Navarro J.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/BLAKECHAVIS4_29150.JPG"">",Unranked
Arkansas St.,Unranked,Brian Davis,5.2,Unranked,"5'11""",160,0.00,"Brentwood, TN",Unevaluated,2010,K,Brentwood,,Unranked
Arkansas St.,Unranked,Darron Edwards,5.6,Unranked,"5'11""",180,4.40,"El Dorado, KS",Unevaluated,2010,DB,Butler County C.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/DARRONEDWARDS9_18150.JPG"">",Unranked
Arkansas St.,Unranked,Darryl Feemster,5.2,Unranked,"5'11""",185,4.45,"Wilmington, CA",Unevaluated,2010,DB,Los Angeles Harbor C.C.,,Unranked
Arkansas St.,Unranked,R.J. Fleming,5.2,Unranked,"5'11""",190,4.43,"Natchez, MS",Unevaluated,2010,RB,Trinity Episcopal,,Unranked
Arkansas St.,Unranked,Dwayne Frampton,5.5,Unranked,"5'10""",185,4.40,"Wilmington, CA",Unevaluated,2010,WR,Los Angeles Harbor C.C.,,Unranked
Arkansas St.,14,Grant Gill,5.6,Unranked,"6'1""",201,4.50,"McGehee, AR",Unevaluated,2010,DB,Mcgehee,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/GRANTGILL6_17150.JPG"">",Unranked
Arkansas St.,Unranked,Jimmie Goodloe,5.2,Unranked,"6'4""",245,0.00,"Nashville, TN",Unevaluated,2010,DE,Hillwood,,Unranked
Arkansas St.,Unranked,Tyler Greve,5.2,Unranked,"6'3""",284,0.00,"Jonesboro, AR",Unevaluated,2010,OL,Jonesboro Senior,,Unranked
Arkansas St.,Unranked,Branton Hall,5.2,Unranked,"6'1""",195,4.53,"Lincoln, AL",Unevaluated,2010,DB,Lincoln,,Unranked
Arkansas St.,35,Frankie Jackson,5.5,Unranked,"5'9""",185,0.00,"Baton Rouge, LA",Unevaluated,2010,RB,Capitol,,20
Arkansas St.,Unranked,Brandon Joiner,5.7,Unranked,"6'3""",235,4.55,"Corsicana, TX",Unevaluated,2010,DE,Navarro J.C.,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/BRANDONJOINER4_29150.JPG"">",Unranked
Arkansas St.,Unranked,Qushaun Lee,5.4,Unranked,"6'0""",215,4.61,"Prattville, AL",Unevaluated,2010,LB,Prattville,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/QUSHAUNLEE12_8150.JPG"">",Unranked
Arkansas St.,Unranked,Michael Lombardo,5.3,Unranked,"6'1""",230,0.00,"Visalia, CA",Unevaluated,2010,LB,College of the Sequoias,,Unranked
Arkansas St.,Unranked,Earl Lucas,5.4,Unranked,"5'8""",150,0.00,"Prattville, AL",Unevaluated,2010,WR,Prattville,,Unranked
Arkansas St.,Unranked,Paul Moore,5.4,Unranked,"6'0""",185,4.50,"San Marcos, CA",Unevaluated,2010,WR,Palomar C.C.,,Unranked
Arkansas St.,Unranked,Markel Owens,5.2,Unranked,"6'2""",280,0.00,"Jackson, TN",Unevaluated,2010,DT,Liberty Technology Magnet,,Unranked
Arkansas St.,Unranked,Kenny Rains,5.2,Unranked,"6'4""",250,4.90,"Pearcy, AR",Unevaluated,2010,TE,Lake Hamilton,,Unranked
Arkansas St.,Unranked,Alfonso Simmons,5.2,Unranked,"6'1""",265,0.00,"Oroville, CA",Unevaluated,2010,DE,Butte C.C.,,Unranked
Arkansas St.,Unranked,Sir Gregory Thornton,5.4,Unranked,"6'0""",195,4.50,"Germantown, TN",Unevaluated,2010,RB,Germantown,,Unranked
Arkansas St.,Unranked,Andrew Tryon,5.2,Unranked,"5'10""",185,4.45,"Russellville, AR",Unevaluated,2010,DB,Russellville,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/ANDREWTRYON2_2150.JPG"">",Unranked
Arkansas St.,Unranked,Bo Wallace,5.4,Unranked,"6'4""",183,5.05,"Pulaski, TN",Unevaluated,2010,QB,Giles County,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/BOWALLACE3_2150.JPG"">",Unranked
Arkansas St.,Unranked,Aerion Williams,5.2,Unranked,"6'2""",195,4.70,"Gulfport, MS",Unevaluated,2010,QB,Harrison Central,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/AERIONWILLIAMS12_4150.JPG"">",Unranked
Arkansas St.,Unranked,Alan Wright,5.4,Unranked,"6'5""",285,5.30,"Cave City, AR",Unevaluated,2010,OL,Cave City,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/ALANWRIGHT6_13150.JPG"">",Unranked
Arkansas St.,Unranked,Sterling Young,5.2,Unranked,"6'2""",182,0.00,"Hoover, AL",Unevaluated,2010,DB,Hoover,,Unranked
Arkansas St.,Unranked,Bobby Zalud,5.2,Unranked,"5'8""",165,0.00,"Carlsbad, CA",Unevaluated,2010,K,La Costa Canyon,,Unranked
Wisconsin,5,Beau Allen,5.6,Unranked,"6'2""",300,5.13,"Minnetonka, MN",Unevaluated,2010,DT,Minnetonka,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/BEAUALLEN9_22150.JPG"">",80
Wisconsin,21,Joseph Brennan,5.5,Unranked,"6'4""",178,5.19,"Cherry Hill, NJ",Unevaluated,2010,QB,Camden Catholic,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JOSEPHJBRENNAN09AC150.JPG"">",Unranked
Wisconsin,50,Cody Byers,5.5,Unranked,"6'3""",203,4.68,"Centerville, OH",Unevaluated,2010,LB,Archbishop Alter,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/CODY-BYERS_150A.JPG"">",Unranked
Wisconsin,17,Sherard Cadogan,5.5,Unranked,"6'3""",227,0.00,"Cherry Hill, NJ",Unevaluated,2010,TE,Camden Catholic,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/SHERARD-CADOGAN_150A.JPG"">",Unranked
Wisconsin,Unranked,Kyle Costigan,5.3,Unranked,"6'5""",270,0.00,"Muskego, WI",Unevaluated,2010,OL,Muskego,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/KYLE_COSTIGAN_150_102708.JPG"">",Unranked
Wisconsin,35,Manasseh Garner,5.5,Unranked,"6'2""",205,4.46,"Pittsburgh, PA",Unevaluated,2010,ATH,Brashear,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/MANASSER-GARNER_150AS.JPG"">",Unranked
Wisconsin,7,Bryce Gilbert,5.6,Unranked,"6'2""",285,0.00,"Brookfield, WI",Unevaluated,2010,DT,Central,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/BRYCEGILBERT150.JPG"">",Unranked
Wisconsin,55,Chase Hammond,5.5,Unranked,"6'4""",200,0.00,"Youngstown, OH",Unevaluated,2010,WR,Boardman,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/CHASE-HAMMOND_150A.JPG"">",Unranked
Wisconsin,57,Josh Harrison,5.5,Unranked,"6'1""",215,4.70,"Huber Heights, OH",Unevaluated,2010,LB,Wayne,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JOSHHARRISON10_13150.JPG"">",Unranked
Wisconsin,17,Robby Havenstein,5.6,Unranked,"6'7""",345,5.40,"Frederick, MD",Unevaluated,2010,OL,Linganore,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/ROBBYHAVENSTEIN12_17150.JPG"">",43
Wisconsin,29,Warren Herring,5.5,Unranked,"6'4""",248,5.00,"Belleville, IL",Unevaluated,2010,DE,Belleville East,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/WARRENHERRING12_10150.JPG"">",Unranked
Wisconsin,11,Jake Irwin,5.5,Unranked,"6'4""",255,4.80,"Waunakee, WI",Unevaluated,2010,DE,Waunakee,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JAKEIRWIN6_14150.JPG"">",Unranked
Wisconsin,75,Peniel Jean,5.7,Unranked,"5'11""",185,4.55,"Wellington, FL",Unevaluated,2010,DB,Palm Beach Central,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/PENIEL-JEAN_150A.JPG"">",41
Wisconsin,8,Dallas Lewallen,5.6,Unranked,"6'6""",295,0.00,"Berlin, WI",Unevaluated,2010,OL,Berlin,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/DALLASLEWALLEN9_16150.JPG"">",Unranked
Wisconsin,9,Jeff Lewis,5.6,Unranked,"6'2""",197,4.63,"Brookfield, WI",Unevaluated,2010,RB,Central,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JEFF-LEWIS_150A.JPG"">",84
Wisconsin,5,Marquis Mason,5.6,Unranked,"6'5""",210,4.54,"Madison, WI",Unevaluated,2010,TE,Madison East,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/MARQUISMASON9_22150.JPG"">",39
Wisconsin,Unranked,Joe McNamara,5.4,Unranked,"6'2""",275,0.00,"Weston, FL",Unevaluated,2010,OL,Cypress Bay,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/JOE-MCNAMARA_150A.JPG"">",Unranked
Wisconsin,Unranked,Cameron Ontko,5.4,Unranked,"5'11""",211,4.41,"Cuyahoga Falls, OH",Unevaluated,2010,LB,Walsh Jesuit,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/CAMERON-ONTKO_150A.JPG"">",Unranked
Wisconsin,14,Frank Tamakloe,5.6,Unranked,"6'3""",189,4.50,"Olney, MD",Unevaluated,2010,DB,Our Lady Of Good Counsel,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/FRANK-TAMAKLOE_150A.JPG"">",60
Wisconsin,1,Michael Trotter,5.7,Unranked,"6'0""",200,4.55,"Milwaukee, WI",Unevaluated,2010,DB,Marquette University,"<img src=""http://vmedia.rivals.com/IMAGES/PROSPECT/PHOTO/MICHAEL-TROTTER_150A.JPG"">",38
